Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,tenure_group,service_count,avg_monthly_value,revenue_per_month,engagement_score,is_new_customer,contract_risk,payment_risk,monthly_x_tenure,has_internet,has_family,low_engagement,high_risk,cluster,segment,churn_probability,churn_prediction,predicted_value,value_score,recommended_action,customer_category,customer_id_display
0,1,0,1,Yes,No,No,No,No,No,No,No,two year,1,Credit card (automatic),24.15,1776.45,0,False,False,True,False,False,True,False,True,False,False,4-6 years,1,24.334931506849315,24.15,26.93,0,0,0,1738.8,0,0,1,0,2,At Risk Customers,0.0093844990176868,0,1632.2667,0.2299074, Maintain / Monitor,Stable Customer,5234
0,0,1,0,No,DSL,No,Yes,No,Yes,Yes,No,two year,0,Mailed check,45.25,2933.95,0,False,False,True,True,False,False,False,False,False,True,4-6 years,0,44.45378787878788,45.25,28.55,0,0,0,2941.25,1,0,1,0,3,Premium Customers,0.0068828648297725,0,2538.8267,0.3289803, Maintain / Monitor,Stable Customer,5235
0,1,1,1,No,No,No,No,No,No,No,No,month-to-month,0,Mailed check,20.25,144.35,0,True,False,False,False,False,True,False,False,False,True,0-1 year,1,18.04375,20.25,6.65,1,2,0,141.75,0,0,1,0,2,At Risk Customers,0.0497264912324239,0,123.70939,0.06504549, Maintain / Monitor,Stable Customer,5236
0,1,0,1,Yes,DSL,Yes,Yes,No,Yes,No,No,two year,0,Bank transfer (automatic),64.75,4804.75,0,False,False,True,True,False,False,True,False,False,False,4-6 years,1,65.81849315068493,64.75,35.05,0,0,0,4662.0,1,0,1,0,0,High Value Loyal,0.024933635615073,0,4132.699,0.50316584, Maintain / Monitor,Stable Customer,5237
0,1,0,1,No,DSL,No,No,No,No,Yes,No,month-to-month,0,Bank transfer (automatic),54.6,1125.2,0,True,False,False,True,False,False,True,False,False,False,1-2 years,1,51.14545454545455,54.6,17.720000000000002,0,2,0,1146.6,1,0,1,0,1,Low Value New,0.2523997913622483,0,1815.9635,0.24998261, Maintain / Monitor,Stable Customer,5238
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,1,Bank transfer (automatic),20.7,39.85,0,True,False,False,False,False,True,True,False,False,False,0-1 year,1,13.283333333333331,20.7,5.24,1,2,0,41.4,0,0,1,0,2,At Risk Customers,0.2795295590145017,0,81.58543,0.060441997, Maintain / Monitor,Stable Customer,5239
1,0,0,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,month-to-month,1,Electronic check,94.75,422.4,0,True,False,False,False,True,False,False,False,True,False,0-1 year,1,84.47999999999999,94.75,20.65,1,2,1,379.0,1,0,1,0,1,Low Value New,0.7714027152260525,1,456.69614,0.10143577, Retention Campaign (Email / Promotion),At-Risk Low Value,5240
0,1,0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,two year,0,Credit card (automatic),115.8,8332.15,0,False,False,True,False,True,False,False,True,False,False,4-6 years,1,114.1390410958904,115.8,45.26,0,0,0,8337.6,1,0,1,0,0,High Value Loyal,0.1572228404838897,0,8411.77,0.97080183, Upsell / Premium Offer,Loyal High Value,5241
0,0,0,1,No,DSL,Yes,No,No,No,No,No,month-to-month,1,Electronic check,49.45,314.6,0,True,False,False,True,False,False,False,False,True,False,0-1 year,1,44.94285714285714,49.45,12.19,1,2,1,296.70000000000005,1,0,1,0,2,At Risk Customers,0.438182153656345,1,148.22258,0.06772441, Maintain / Monitor,Stable Customer,5242
0,0,0,1,No,Fiber optic,No,No,Yes,No,No,Yes,month-to-month,1,Credit card (automatic),83.8,4331.4,0,True,False,False,False,True,False,False,True,False,False,4-6 years,1,81.72452830188679,83.8,32.86,0,2,0,4357.599999999999,1,0,1,0,0,High Value Loyal,0.2992897059527127,0,2482.3335,0.32280648, Maintain / Monitor,Stable Customer,5243
1,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,month-to-month,1,Bank transfer (automatic),95.35,6382.0,0,True,False,False,False,True,False,True,False,False,False,4-6 years,1,91.17142857142858,95.35,40.27,0,2,0,6579.15,1,0,1,0,0,High Value Loyal,0.4086017158066036,1,4968.257,0.5944793, Maintain / Monitor,Stable Customer,5244
1,0,0,1,No,Fiber optic,No,No,Yes,No,No,No,month-to-month,1,Bank transfer (automatic),74.05,600.15,0,True,False,False,False,True,False,True,False,False,False,0-1 year,1,66.68333333333334,74.05,17.71,1,2,0,592.4,1,0,1,0,1,Low Value New,0.5427621677365544,1,442.78186,0.099915154, Maintain / Monitor,Stable Customer,5245
1,0,0,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,month-to-month,1,Bank transfer (automatic),89.6,5538.8,0,True,False,False,False,True,False,True,False,False,False,4-6 years,1,86.54375,89.6,37.31999999999999,0,2,0,5644.799999999999,1,0,1,0,0,High Value Loyal,0.3122890605865819,0,3676.3132,0.45328996, Maintain / Monitor,Stable Customer,5246
0,0,0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,one year,1,Credit card (automatic),116.6,7049.5,0,False,True,False,False,True,False,False,True,False,False,4-6 years,1,115.5655737704918,116.6,41.82,0,1,0,6996.0,1,0,1,0,0,High Value Loyal,0.3421371551727409,0,7983.9175,0.9240442, Upsell / Premium Offer,Loyal High Value,5247
0,1,0,1,No,DSL,Yes,No,No,Yes,No,No,month-to-month,0,Bank transfer (automatic),54.2,690.5,0,True,False,False,True,False,False,True,False,False,False,0-1 year,1,53.11538461538461,54.2,14.94,1,2,0,650.4000000000001,1,0,1,0,1,Low Value New,0.3130651328165102,0,390.25974,0.09417531, Maintain / Monitor,Stable Customer,5248
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,1,Mailed check,19.3,279.3,0,True,False,False,False,False,True,False,False,False,True,1-2 years,1,19.95,19.3,8.260000000000002,0,2,0,250.9,0,0,1,0,2,At Risk Customers,0.1451167263413533,0,469.51437,0.10283661, Maintain / Monitor,Stable Customer,5249
0,0,0,1,Yes,DSL,Yes,Yes,Yes,No,No,No,month-to-month,0,Mailed check,65.05,1427.55,0,True,False,False,True,False,False,False,False,False,True,1-2 years,1,62.06739130434782,65.05,20.11,0,2,0,1431.1,1,0,1,0,1,Low Value New,0.2465392376665853,0,1853.311,0.25406408, Maintain / Monitor,Stable Customer,5250
0,1,1,1,Yes,No,No,No,No,No,No,No,two year,1,Bank transfer (automatic),24.05,1709.15,0,False,False,True,False,False,True,True,False,False,False,4-6 years,1,23.41301369863013,24.05,26.91,0,0,0,1731.6,0,0,1,0,2,At Risk Customers,0.0019791654110619,0,1411.5913,0.20579098, Maintain / Monitor,Stable Customer,5251
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Bank transfer (automatic),18.75,53.15,0,True,False,False,False,False,True,True,False,False,False,0-1 year,1,17.716666666666665,18.75,4.85,1,2,0,37.5,0,0,1,0,2,At Risk Customers,0.1704435723309059,0,88.92461,0.061244056, Maintain / Monitor,Stable Customer,5252
0,1,1,1,No,No,No,No,No,No,No,No,two year,0,Bank transfer (automatic),20.15,777.35,0,False,False,True,False,False,True,True,False,False,False,2-4 years,1,18.959756097560977,20.15,16.53,0,0,0,806.0,0,0,1,0,2,At Risk Customers,0.0032659964892881,0,1007.3193,0.16161034, Maintain / Monitor,Stable Customer,5253
0,1,1,1,No,No,No,No,No,No,No,No,one year,0,Bank transfer (automatic),20.0,860.85,0,False,True,False,False,False,True,True,False,False,False,2-4 years,1,19.13,20.0,17.7,0,1,0,880.0,0,0,1,0,2,At Risk Customers,0.0061348066982561,0,745.6438,0.13301326, Maintain / Monitor,Stable Customer,5254
1,1,0,1,No,DSL,Yes,Yes,No,Yes,Yes,No,one year,1,Bank transfer (automatic),71.0,5012.1,0,False,True,False,True,False,False,True,False,False,False,4-6 years,1,69.61250000000001,71.0,36.0,0,1,0,5041.0,1,0,1,0,0,High Value Loyal,0.1030485722111222,0,4553.9307,0.5491999, Maintain / Monitor,Stable Customer,5255
1,0,0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,1,Electronic check,93.6,2404.1,0,True,False,False,False,True,False,False,False,True,False,2-4 years,1,89.04074074074073,93.6,27.02,0,2,1,2433.6,1,0,1,0,1,Low Value New,0.6010913010920106,1,2641.0723,0.34015417, Retention Campaign (Email / Promotion),At-Risk Low Value,5256
0,0,0,0,No,DSL,No,No,No,No,No,No,month-to-month,0,Mailed check,24.4,24.4,0,True,False,False,True,False,False,False,False,False,True,0-1 year,0,12.2,24.4,5.18,1,2,0,24.4,1,0,1,0,3,Premium Customers,0.4764552897499003,1,55.647804,0.05760742, Maintain / Monitor,Stable Customer,5257
0,0,0,1,Yes,DSL,No,No,No,Yes,Yes,No,month-to-month,1,Mailed check,65.25,209.9,0,True,False,False,True,False,False,False,False,False,True,0-1 year,1,52.475,65.25,14.45,1,2,0,195.75,1,0,1,0,1,Low Value New,0.5508409252588384,1,254.24284,0.079310775, Maintain / Monitor,Stable Customer,5258
0,0,0,1,No,DSL,No,No,No,Yes,No,No,month-to-month,1,Mailed check,50.55,610.75,0,True,False,False,True,False,False,False,False,False,True,1-2 years,1,43.625,50.55,14.51,0,2,0,657.15,1,0,1,0,2,At Risk Customers,0.3087395612289489,0,1604.6475,0.22688903, Maintain / Monitor,Stable Customer,5259
0,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,1,Mailed check,70.7,70.7,0,True,False,False,False,True,False,False,False,False,True,0-1 year,1,35.35,70.7,14.94,1,2,0,70.7,1,0,1,0,1,Low Value New,0.7673170307024886,1,202.34908,0.073639594, Retention Campaign (Email / Promotion),At-Risk Low Value,5260
0,1,1,1,No,DSL,No,No,No,No,No,No,month-to-month,0,Mailed check,45.25,155.35,0,True,False,False,True,False,False,False,False,False,True,0-1 year,1,31.07,45.25,10.75,1,2,0,181.0,1,0,1,0,2,At Risk Customers,0.1260862704448261,0,218.1064,0.075361624, Maintain / Monitor,Stable Customer,5261
0,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,1,Electronic check,70.3,144.0,0,True,False,False,False,True,False,False,False,True,False,0-1 year,1,48.0,70.3,15.16,1,2,1,140.6,1,0,1,0,1,Low Value New,0.7341482867650521,1,189.48286,0.07223351, Retention Campaign (Email / Promotion),At-Risk Low Value,5262
0,1,0,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,two year,1,Credit card (automatic),108.95,7875.0,0,False,False,True,False,True,False,False,True,False,False,4-6 years,1,107.87671232876713,108.95,43.89,0,0,0,7844.400000000001,1,0,1,0,0,High Value Loyal,0.1691184428539505,0,6666.6323,0.7800854, Upsell / Premium Offer,Loyal High Value,5263
0,1,1,1,Yes,No,No,No,No,No,No,No,month-to-month,0,Mailed check,26.45,911.6,0,True,False,False,False,False,True,False,False,False,True,2-4 years,1,23.989473684210527,26.45,16.89,0,2,0,978.65,0,0,1,0,2,At Risk Customers,0.0209246438086265,0,804.64606,0.13946131, Maintain / Monitor,Stable Customer,5264
0,0,0,1,No,No,No,No,No,No,No,No,one year,1,Credit card (automatic),19.65,478.1,0,False,True,False,False,False,True,False,True,False,False,1-2 years,1,19.92083333333333,19.65,11.329999999999998,0,1,0,451.95,0,0,1,0,2,At Risk Customers,0.0555891758913603,0,527.3107,0.10915286, Maintain / Monitor,Stable Customer,5265
0,1,1,1,No,No,No,No,No,No,No,No,one year,1,Electronic check,19.05,761.85,0,False,True,False,False,False,True,False,False,True,False,2-4 years,1,17.717441860465115,19.05,16.91,0,1,1,800.1,0,0,1,0,2,At Risk Customers,0.0126119609779963,0,741.0512,0.13251138, Maintain / Monitor,Stable Customer,5266
0,0,0,1,Yes,DSL,Yes,No,No,No,Yes,Yes,one year,0,Mailed check,74.75,2282.95,0,False,True,False,True,False,False,False,False,False,True,2-4 years,1,69.18030303030302,74.75,25.05,0,1,0,2392.0,1,0,1,0,1,Low Value New,0.1487256216961227,0,2492.9812,0.3239701, Maintain / Monitor,Stable Customer,5267
0,1,1,1,Yes,Fiber optic,No,No,No,No,No,No,month-to-month,1,Bank transfer (automatic),75.8,1615.1,0,True,False,False,False,True,False,True,False,False,False,1-2 years,1,70.22173913043478,75.8,22.26,0,2,0,1667.6,1,0,1,0,1,Low Value New,0.1606842213981489,0,2022.438,0.27254704, Maintain / Monitor,Stable Customer,5268
0,1,0,0,No,DSL,No,No,No,No,No,No,month-to-month,1,Credit card (automatic),25.1,1097.15,0,True,False,False,True,False,False,False,True,False,False,2-4 years,0,25.51511627906977,25.1,17.62,0,2,0,1054.2,1,0,1,0,3,Premium Customers,0.2195324087742232,0,801.73303,0.13914295, Maintain / Monitor,Stable Customer,5269
0,0,0,1,No,DSL,No,No,No,No,No,No,month-to-month,0,Mailed check,44.45,369.3,0,True,False,False,True,False,False,False,False,False,True,0-1 year,1,41.03333333333333,44.45,11.79,1,2,0,355.6,1,0,1,0,2,At Risk Customers,0.240047712220751,0,162.41245,0.06927514, Maintain / Monitor,Stable Customer,5270
0,1,1,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,two year,1,Credit card (automatic),104.3,6725.3,0,False,False,True,False,True,False,False,True,False,False,4-6 years,1,101.89848484848486,104.3,40.86,0,0,0,6779.5,1,0,1,0,0,High Value Loyal,0.039318542804376,0,6569.748,0.76949745, Upsell / Premium Offer,Loyal High Value,5271
0,1,1,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,two year,1,Bank transfer (automatic),89.0,6293.2,0,False,False,True,True,False,False,True,False,False,False,4-6 years,1,88.63661971830986,89.0,39.3,0,0,0,6230.0,1,0,1,0,0,High Value Loyal,0.0197735977969871,0,6166.6865,0.7254491, Upsell / Premium Offer,Loyal High Value,5272
0,0,1,1,No,No,No,No,No,No,No,No,month-to-month,0,Credit card (automatic),20.15,432.5,0,True,False,False,False,False,True,False,True,False,False,1-2 years,1,18.80434782608696,20.15,11.13,0,2,0,443.3,0,0,1,0,2,At Risk Customers,0.0197602771061436,0,451.05984,0.10081982, Maintain / Monitor,Stable Customer,5273
0,1,1,0,No,DSL,Yes,Yes,No,No,No,No,two year,0,Bank transfer (automatic),36.15,2434.45,0,False,False,True,True,False,False,True,False,False,False,4-6 years,0,35.80073529411764,36.15,27.33,0,0,0,2422.05,1,0,1,0,3,Premium Customers,0.0061848394237936,0,2012.4271,0.27145302, Maintain / Monitor,Stable Customer,5274
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,1,Credit card (automatic),19.2,532.1,0,True,False,False,False,False,True,False,True,False,False,2-4 years,1,20.46538461538461,19.2,11.84,0,2,0,480.0,0,0,1,0,2,At Risk Customers,0.1026390559615352,0,469.51437,0.10283661, Maintain / Monitor,Stable Customer,5275
0,1,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Bank transfer (automatic),19.25,375.25,0,True,False,False,False,False,True,True,False,False,False,1-2 years,1,17.86904761904762,19.25,10.35,0,2,0,385.0,0,0,1,0,2,At Risk Customers,0.1199976028972414,0,551.8549,0.11183516, Maintain / Monitor,Stable Customer,5276
0,0,1,1,No,DSL,Yes,No,No,No,No,Yes,month-to-month,1,Credit card (automatic),61.2,125.95,0,True,False,False,True,False,False,False,True,False,False,0-1 year,1,41.98333333333333,61.2,13.340000000000002,1,2,0,122.4,1,0,1,0,2,At Risk Customers,0.2264586305012463,0,275.96024,0.08168415, Maintain / Monitor,Stable Customer,5277
0,0,0,1,No,No,No,No,No,No,No,No,two year,0,Mailed check,20.45,1042.65,0,False,False,True,False,False,True,False,False,False,True,4-6 years,1,20.05096153846154,20.45,19.89,0,0,0,1042.95,0,0,1,0,2,At Risk Customers,0.008292158072327,0,856.5707,0.14513585, Maintain / Monitor,Stable Customer,5278
0,1,1,0,No,DSL,Yes,Yes,No,No,No,No,month-to-month,0,Bank transfer (automatic),35.05,1620.25,0,True,False,False,True,False,False,True,False,False,False,2-4 years,0,34.473404255319146,35.05,20.81,0,2,0,1612.3,1,0,1,0,3,Premium Customers,0.0486599133034991,0,1113.7567,0.17324229, Maintain / Monitor,Stable Customer,5279
0,0,1,1,No,DSL,No,No,No,No,No,No,month-to-month,0,Mailed check,44.0,659.35,0,True,False,False,True,False,False,False,False,False,True,1-2 years,1,47.096428571428575,44.0,13.2,0,2,0,572.0,1,0,1,0,2,At Risk Customers,0.0366034160540515,0,1113.0015,0.17315975, Maintain / Monitor,Stable Customer,5280
0,1,1,1,No,DSL,No,No,Yes,No,No,No,one year,0,Mailed check,50.35,1285.8,0,False,True,False,True,False,False,False,False,False,True,2-4 years,1,47.62222222222222,50.35,18.37,0,1,0,1309.1,1,0,1,0,1,Low Value New,0.0237402043172426,0,1679.7224,0.23509355, Maintain / Monitor,Stable Customer,5281
0,0,1,1,No,No,No,No,No,No,No,No,month-to-month,1,Electronic check,20.0,377.55,0,True,False,False,False,False,True,False,False,True,False,1-2 years,1,18.8775,20.0,10.2,0,2,1,380.0,0,0,1,0,2,At Risk Customers,0.0414368376529416,0,436.3396,0.09921112, Maintain / Monitor,Stable Customer,5282
0,1,0,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,two year,1,Bank transfer (automatic),86.4,6058.95,0,False,False,True,True,False,False,True,False,False,False,4-6 years,1,82.99931506849315,86.4,39.38,0,0,0,6220.8,1,0,1,0,0,High Value Loyal,0.0853447022213827,0,5708.201,0.67534375, Maintain / Monitor,Stable Customer,5283
1,0,0,1,Yes,DSL,Yes,Yes,No,No,No,No,month-to-month,1,Credit card (automatic),58.4,964.9,0,True,False,False,True,False,False,False,True,False,False,1-2 years,1,50.78421052631579,58.4,17.58,0,2,0,1051.2,1,0,1,0,1,Low Value New,0.3434191425328642,0,1326.0245,0.19643986, Maintain / Monitor,Stable Customer,5284
0,0,0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,1,Electronic check,94.1,2322.85,0,True,False,False,False,True,False,False,False,True,False,1-2 years,1,92.914,94.1,26.52,0,2,1,2258.4,1,0,1,0,1,Low Value New,0.5755347369043584,1,2235.1248,0.2957904, Maintain / Monitor,Stable Customer,5285
0,1,0,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,two year,1,Credit card (automatic),108.9,4854.3,0,False,False,True,False,True,False,False,True,False,False,2-4 years,1,103.28297872340426,108.9,36.08,0,0,0,5009.400000000001,1,0,1,0,0,High Value Loyal,0.2596095397683368,0,6666.6323,0.7800854, Upsell / Premium Offer,Loyal High Value,5286
1,0,0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,two year,1,Bank transfer (automatic),107.4,7748.75,0,False,False,True,False,True,False,True,False,False,False,4-6 years,1,106.1472602739726,107.4,43.58,0,0,0,7732.8,1,0,1,0,0,High Value Loyal,0.1312418425475184,0,7778.661,0.90161294, Upsell / Premium Offer,Loyal High Value,5287
1,1,0,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,month-to-month,1,Electronic check,90.85,6470.1,0,True,False,False,False,True,False,False,False,True,False,4-6 years,1,91.1281690140845,90.85,39.67,0,2,1,6359.5,1,0,1,0,0,High Value Loyal,0.4114585307668179,1,4791.7915,0.57519436, Maintain / Monitor,Stable Customer,5288
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Electronic check,19.9,57.4,0,True,False,False,False,False,True,False,False,True,False,0-1 year,1,19.133333333333333,19.9,5.08,1,2,1,39.8,0,0,1,0,2,At Risk Customers,0.2242109454815246,0,58.703304,0.057941336, Maintain / Monitor,Stable Customer,5289
0,1,0,1,No,DSL,No,No,Yes,Yes,No,Yes,month-to-month,1,Credit card (automatic),66.4,2019.8,0,True,False,False,True,False,False,False,True,False,False,2-4 years,1,63.11875,66.4,23.08,0,2,0,2058.4,1,0,1,0,1,Low Value New,0.3482985482148186,0,2173.4841,0.28905404, Maintain / Monitor,Stable Customer,5290
0,1,1,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,month-to-month,0,Bank transfer (automatic),100.7,1522.7,0,True,False,False,False,True,False,True,False,False,False,1-2 years,1,89.57058823529412,100.7,25.44,0,2,0,1611.2,1,0,1,0,1,Low Value New,0.2684314543518745,0,2510.512,0.32588595, Maintain / Monitor,Stable Customer,5291
0,0,1,1,Yes,No,No,No,No,No,No,No,two year,0,Credit card (automatic),25.6,1334.5,0,False,False,True,False,False,True,False,True,False,False,4-6 years,1,25.17924528301887,25.6,21.22,0,0,0,1331.2,0,0,1,0,2,At Risk Customers,0.0019809612269364,0,1254.6873,0.18864381, Maintain / Monitor,Stable Customer,5292
0,1,1,1,No,No,No,No,No,No,No,No,month-to-month,1,Mailed check,19.85,252.0,0,True,False,False,False,False,True,False,False,False,True,1-2 years,1,18.0,19.85,8.370000000000001,0,2,0,258.05,0,0,1,0,2,At Risk Customers,0.0490534989348624,0,372.45334,0.092229344, Maintain / Monitor,Stable Customer,5293
0,0,0,1,No,No,No,No,No,No,No,No,one year,0,Mailed check,20.75,700.45,0,False,True,False,False,False,True,False,False,False,True,2-4 years,1,19.45694444444445,20.75,15.15,0,1,0,726.25,0,0,1,0,2,At Risk Customers,0.0298855651546228,0,613.80707,0.11860556, Maintain / Monitor,Stable Customer,5294
0,0,0,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,two year,0,Electronic check,95.8,5655.45,0,False,False,True,False,True,False,False,False,True,False,4-6 years,1,94.2575,95.8,37.36,0,0,1,5652.2,1,0,1,0,0,High Value Loyal,0.102724701608569,0,5715.576,0.6761497, Maintain / Monitor,Stable Customer,5295
0,1,0,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,month-to-month,1,Electronic check,94.65,6747.35,0,True,False,False,False,True,False,False,False,True,False,4-6 years,1,92.42945205479452,94.65,41.03,0,2,1,6814.8,1,0,1,0,0,High Value Loyal,0.4428098940235038,1,4203.386,0.51089084, Maintain / Monitor,Stable Customer,5296
0,1,0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,two year,0,Credit card (automatic),106.65,5174.35,0,False,False,True,False,True,False,False,True,False,False,4-6 years,1,103.487,106.65,36.53,0,0,0,5225.85,1,0,1,0,0,High Value Loyal,0.1671569471415223,0,5942.738,0.70097494, Upsell / Premium Offer,Loyal High Value,5297
0,0,0,1,No,DSL,No,No,No,No,No,No,month-to-month,1,Mailed check,45.85,105.6,0,True,False,False,True,False,False,False,False,False,True,0-1 year,1,35.2,45.85,10.27,1,2,0,91.7,1,0,1,0,2,At Risk Customers,0.4162661787458838,1,130.75142,0.06581508, Maintain / Monitor,Stable Customer,5298
1,0,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,month-to-month,1,Electronic check,104.35,2271.85,0,True,False,False,False,True,False,False,False,True,False,1-2 years,1,103.26590909090908,104.35,27.67,0,2,1,2191.35,1,0,1,0,1,Low Value New,0.6671090463827896,1,2884.0212,0.36670473, Retention Campaign (Email / Promotion),At-Risk Low Value,5299
1,0,0,0,No,DSL,No,Yes,Yes,No,Yes,Yes,one year,1,Electronic check,55.45,2966.95,0,False,True,False,True,False,False,False,False,True,False,4-6 years,0,53.94454545454545,55.45,27.29,0,1,1,2994.3,1,0,1,0,3,Premium Customers,0.2270521588847802,0,3008.4495,0.3803028, Maintain / Monitor,Stable Customer,5300
